geometry;ID;code_dpt;nom_dpt;nom_reg;num_circ;code_reg
"{""type"":""Polygon"",""coordinates"":[[[3.954474,45.555827],[3.823924,45.632143],[3.755838,45.74661],[3.700393,45.783556],[3.754371,45.886031],[3.693892,45.930958],[3.601154,46.014958],[3.473174,46.010738],[3.33342,45.955863],[3.184855,45.951881],[3.155236,45.849693],[3.211405,45.815932],[3.226542,45.757379],[3.274311,45.815202],[3.351801,45.732835],[3.282982,45.728058],[3.293028,45.670635],[3.402279,45.664877],[3.504942,45.520807],[3.501257,45.427633],[3.617814,45.338165],[3.66318,45.362975],[3.897408,45.357084],[3.898541,45.409818],[3.975106,45.44827],[3.954474,45.555827]]]}";63005;63;PUY-DE-DOME;AUVERGNE-RHONE-ALPES;5;84
"{""type"":""Polygon"",""coordinates"":[[[-0.067273,43.410416],[-0.093096,43.373885],[-0.10728,43.370741],[-0.198796,43.392789],[-0.231141,43.433642],[-0.354363,43.400964],[-0.36034,43.286984],[-0.32551,43.223949],[-0.354624,43.168643],[-0.260505,43.038275],[-0.190723,43.051249],[-0.197563,43.099969],[-0.018516,43.269385],[-0.044396,43.302939],[0.009655,43.422202],[-0.067273,43.410416]]]}";64002;64;PYRENEES-ATLANTIQUES;AQUITAINE-LIMOUSIN-POITOU-CHARENTES;2;75
"{""type"":""Polygon"",""coordinates"":[[[-0.242837,43.584985],[-0.305985,43.559478],[-0.406042,43.568226],[-0.449232,43.596267],[-0.600039,43.538654],[-0.770305,43.579168],[-0.855713,43.5419],[-0.9882,43.540199],[-1.068997,43.50845],[-1.030567,43.419431],[-0.988785,43.447058],[-0.750116,43.398122],[-0.650968,43.267817],[-0.594412,43.284311],[-0.506637,43.183956],[-0.428813,43.159872],[-0.354624,43.168643],[-0.32551,43.223949],[-0.378941,43.285756],[-0.531883,43.331785],[-0.504025,43.399851],[-0.411148,43.432651],[-0.354363,43.400964],[-0.231141,43.433642],[-0.198796,43.392789],[-0.10728,43.370741],[-0.093096,43.373885],[-0.067273,43.410416],[-0.0437,43.522986],[-0.096783,43.582406],[-0.242837,43.584985]]]}";64003;64;PYRENEES-ATLANTIQUES;AQUITAINE-LIMOUSIN-POITOU-CHARENTES;3;75
"{""type"":""Polygon"",""coordinates"":[[[-1.413206,43.273416],[-1.384954,43.188125],[-1.471369,43.081117],[-1.439726,43.045953],[-1.356565,43.028952],[-1.345197,43.093069],[-1.247508,43.042358],[-1.112416,43.021635],[-0.94763,42.955179],[-0.811885,42.951295],[-0.752805,42.966961],[-0.728685,42.895057],[-0.679442,42.882929],[-0.526911,42.794565],[-0.388866,42.800541],[-0.313443,42.849375],[-0.324323,42.903329],[-0.27927,42.942346],[-0.260505,43.038275],[-0.354624,43.168643],[-0.428813,43.159872],[-0.506637,43.183956],[-0.594412,43.284311],[-0.650968,43.267817],[-0.750116,43.398122],[-0.988785,43.447058],[-1.030567,43.419431],[-1.214067,43.436551],[-1.170293,43.372868],[-1.240398,43.347177],[-1.287166,43.39583],[-1.388445,43.426107],[-1.328641,43.316345],[-1.413206,43.273416]]]}";64004;64;PYRENEES-ATLANTIQUES;AQUITAINE-LIMOUSIN-POITOU-CHARENTES;4;75
"{""type"":""Polygon"",""coordinates"":[[[-1.195616,43.546095],[-1.291381,43.498386],[-1.417658,43.496907],[-1.524867,43.529701],[-1.54982,43.49433],[-1.455076,43.424124],[-1.388445,43.426107],[-1.287166,43.39583],[-1.240398,43.347177],[-1.170293,43.372868],[-1.214067,43.436551],[-1.030567,43.419431],[-1.068997,43.50845],[-1.195616,43.546095]]]}";64005;64;PYRENEES-ATLANTIQUES;AQUITAINE-LIMOUSIN-POITOU-CHARENTES;5;75
"{""type"":""Polygon"",""coordinates"":[[[-1.54982,43.49433],[-1.644317,43.406723],[-1.779209,43.371078],[-1.731045,43.299018],[-1.669399,43.314191],[-1.561732,43.288398],[-1.413206,43.273416],[-1.328641,43.316345],[-1.388445,43.426107],[-1.455076,43.424124],[-1.54982,43.49433]]]}";64006;64;PYRENEES-ATLANTIQUES;AQUITAINE-LIMOUSIN-POITOU-CHARENTES;6;75
"{""type"":""Polygon"",""coordinates"":[[[0.244136,43.372719],[0.245284,43.307731],[0.126321,43.328821],[0.078058,43.282122],[0.11251,43.135936],[0.051843,43.100577],[0.081044,43.012866],[0.049944,42.953367],[0.136341,42.935988],[0.15428,42.859689],[0.100035,42.800648],[0.136567,42.722327],[0.259883,42.71582],[0.295536,42.675038],[0.3601,42.724303],[0.47775,42.69999],[0.455185,42.77092],[0.477357,42.878244],[0.562341,42.860757],[0.645959,42.961336],[0.627396,42.999733],[0.53512,43.037051],[0.563854,43.074247],[0.441705,43.130969],[0.551875,43.209147],[0.606811,43.310886],[0.33135,43.342654],[0.244136,43.372719]]]}";65001;65;HAUTES-PYRENEES;LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;1;76
"{""type"":""Polygon"",""coordinates"":[[[0.136567,42.722327],[0.100035,42.800648],[0.15428,42.859689],[0.136341,42.935988],[0.049944,42.953367],[0.081044,43.012866],[0.051843,43.100577],[0.11251,43.135936],[0.078058,43.282122],[0.126321,43.328821],[0.245284,43.307731],[0.244136,43.372719],[0.182031,43.371183],[0.166064,43.442378],[0.112248,43.517373],[0.053621,43.518767],[-0.015009,43.605525],[-0.096783,43.582406],[-0.0437,43.522986],[-0.067273,43.410416],[0.009655,43.422202],[-0.044396,43.302939],[-0.018516,43.269385],[-0.197563,43.099969],[-0.190723,43.051249],[-0.260505,43.038275],[-0.27927,42.942346],[-0.324323,42.903329],[-0.313443,42.849375],[-0.182863,42.786725],[-0.106114,42.722056],[-0.006541,42.684887],[0.136567,42.722327]]]}";65002;65;HAUTES-PYRENEES;LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;2;76
"{""type"":""Polygon"",""coordinates"":[[[2.32249,42.708109],[2.530539,42.654082],[2.551405,42.706184],[2.615913,42.701715],[2.73676,42.748997],[2.828698,42.766069],[2.874276,42.705405],[2.953208,42.739977],[2.983769,42.678298],[2.93016,42.653534],[3.043114,42.600082],[3.043511,42.83815],[2.865274,42.918341],[2.810132,42.89842],[2.72743,42.834405],[2.500452,42.850431],[2.336096,42.840709],[2.355346,42.728048],[2.32249,42.708109]]]}";66002;66;PYRENEES-ORIENTALES;LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;2;76
"{""type"":""Polygon"",""coordinates"":[[[2.318743,42.425012],[2.46845,42.499817],[2.636076,42.545612],[2.62521,42.630468],[2.704556,42.66899],[2.795727,42.661049],[2.874276,42.705405],[2.828698,42.766069],[2.73676,42.748997],[2.615913,42.701715],[2.551405,42.706184],[2.530539,42.654082],[2.32249,42.708109],[2.166054,42.663918],[2.027052,42.65262],[1.865329,42.579889],[1.786125,42.573623],[1.738051,42.553286],[1.729641,42.496096],[1.933845,42.454165],[1.969772,42.376653],[2.012785,42.349402],[2.085933,42.363745],[2.133169,42.414342],[2.257083,42.438488],[2.318743,42.425012]]]}";66003;66;PYRENEES-ORIENTALES;LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;3;76
"{""type"":""Polygon"",""coordinates"":[[[2.318743,42.425012],[2.410338,42.392156],[2.484885,42.340078],[2.653827,42.38768],[2.723961,42.422724],[2.798364,42.419906],[2.870758,42.46694],[3.040447,42.473689],[3.085196,42.42631],[3.17407,42.435191],[3.136557,42.516246],[3.051256,42.545357],[3.043114,42.600082],[2.93016,42.653534],[2.89269,42.629561],[2.795727,42.661049],[2.704556,42.66899],[2.62521,42.630468],[2.636076,42.545612],[2.46845,42.499817],[2.318743,42.425012]]]}";66004;66;PYRENEES-ORIENTALES;LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;4;76
"{""type"":""Polygon"",""coordinates"":[[[7.482949,48.65262],[7.583838,48.580885],[7.608137,48.475283],[7.697871,48.482063],[7.753419,48.434607],[7.771475,48.492437],[7.730607,48.558067],[7.688052,48.598132],[7.730665,48.652161],[7.636791,48.699094],[7.580386,48.716457],[7.482949,48.65262]]]}";67004;67;BAS-RHIN;ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;4;44
"{""type"":""Polygon"",""coordinates"":[[[7.608137,48.475283],[7.541149,48.396269],[7.481226,48.419997],[7.301924,48.426479],[7.169537,48.342307],[7.198282,48.310477],[7.274333,48.305076],[7.313147,48.252143],[7.476943,48.203537],[7.47014,48.160174],[7.577859,48.121393],[7.666151,48.221101],[7.693937,48.302121],[7.745232,48.329826],[7.753419,48.434607],[7.697871,48.482063],[7.608137,48.475283]]]}";67005;67;BAS-RHIN;ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;5;44
"{""type"":""Polygon"",""coordinates"":[[[7.608137,48.475283],[7.583838,48.580885],[7.482949,48.65262],[7.304356,48.66021],[7.256282,48.588676],[7.168499,48.528693],[7.07936,48.536418],[7.123165,48.513592],[7.100822,48.373744],[7.169537,48.342307],[7.301924,48.426479],[7.481226,48.419997],[7.541149,48.396269],[7.608137,48.475283]]]}";67006;67;BAS-RHIN;ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;6;44
"{""type"":""Polygon"",""coordinates"":[[[7.65632,48.846782],[7.578636,48.852324],[7.48663,48.903436],[7.513191,48.94325],[7.451631,48.967972],[7.326853,48.943382],[7.106358,49.045346],[7.054913,49.030628],[7.032219,48.956049],[6.986812,48.949618],[6.955067,48.919959],[7.05501,48.864918],[7.290899,48.793908],[7.260134,48.694715],[7.304356,48.66021],[7.482949,48.65262],[7.580386,48.716457],[7.636791,48.699094],[7.614368,48.803447],[7.65632,48.846782]]]}";67007;67;BAS-RHIN;ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;7;44
"{""type"":""Polygon"",""coordinates"":[[[7.924601,48.690536],[7.970249,48.756231],[8.101069,48.815814],[8.193517,48.976475],[8.091376,48.989258],[7.93704,49.056232],[7.867408,49.033492],[7.799934,49.064164],[7.635286,49.05417],[7.579926,48.961613],[7.513191,48.94325],[7.48663,48.903436],[7.578636,48.852324],[7.65632,48.846782],[7.832046,48.903073],[7.949029,48.867816],[7.966374,48.837604],[7.868085,48.714622],[7.924601,48.690536]]]}";67008;67;BAS-RHIN;ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;8;44
"{""type"":""Polygon"",""coordinates"":[[[7.924601,48.690536],[7.868085,48.714622],[7.966374,48.837604],[7.949029,48.867816],[7.832046,48.903073],[7.65632,48.846782],[7.614368,48.803447],[7.636791,48.699094],[7.730665,48.652161],[7.835923,48.633674],[7.924601,48.690536]]]}";67009;67;BAS-RHIN;ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;9;44
"{""type"":""Polygon"",""coordinates"":[[[6.981539,48.009421],[7.069805,47.904976],[7.192393,47.892503],[7.32841,47.937153],[7.346417,48.017387],[7.316066,48.070524],[7.392709,48.176323],[7.47014,48.160174],[7.476943,48.203537],[7.313147,48.252143],[7.274333,48.305076],[7.198282,48.310477],[7.059047,48.139181],[7.018614,48.055059],[6.981539,48.009421]]]}";68002;68;HAUT-RHIN;ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;2;44
"{""type"":""Polygon"",""coordinates"":[[[7.524674,47.660194],[7.409367,47.590068],[7.337946,47.616871],[7.320192,47.667785],[7.21277,47.694964],[7.037418,47.721558],[7.027565,47.70537],[7.009213,47.599391],[7.085388,47.593053],[7.130346,47.503027],[7.174731,47.44267],[7.386298,47.431969],[7.507921,47.496229],[7.517363,47.545768],[7.593036,47.600821],[7.524674,47.660194]]]}";68003;68;HAUT-RHIN;ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;3;44
"{""type"":""Polygon"",""coordinates"":[[[7.037418,47.721558],[7.21277,47.694964],[7.206193,47.734419],[7.311172,47.836362],[7.441331,47.824541],[7.563369,47.851168],[7.580987,47.92077],[7.483966,47.921299],[7.444885,47.981393],[7.346417,48.017387],[7.32841,47.937153],[7.192393,47.892503],[7.069805,47.904976],[6.981539,48.009421],[6.943508,47.998737],[6.898328,47.888695],[6.84618,47.822945],[7.037418,47.721558]]]}";68004;68;HAUT-RHIN;ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;4;44
"{""type"":""Polygon"",""coordinates"":[[[4.438591,46.167879],[4.322116,46.129982],[4.261272,46.036858],[4.323221,45.903887],[4.390601,45.837476],[4.449513,45.836033],[4.524796,45.758937],[4.617526,45.75615],[4.657254,45.791195],[4.761212,45.770688],[4.792456,45.773294],[4.794592,45.776034],[4.802672,45.791704],[4.699869,45.841343],[4.644541,45.889592],[4.638493,45.980775],[4.540444,46.017971],[4.550862,46.085315],[4.499048,46.144104],[4.438591,46.167879]]]}";69008;69;RHONE;AUVERGNE-RHONE-ALPES;8;84
"{""type"":""Polygon"",""coordinates"":[[[4.438591,46.167879],[4.499048,46.144104],[4.550862,46.085315],[4.540444,46.017971],[4.638493,45.980775],[4.644541,45.889592],[4.699869,45.841343],[4.761121,45.934998],[4.748988,46.003757],[4.748023,46.091357],[4.780213,46.176677],[4.70748,46.284705],[4.638725,46.301423],[4.586511,46.268694],[4.504001,46.267139],[4.427039,46.30283],[4.38808,46.219789],[4.438591,46.167879]]]}";69009;69;RHONE;AUVERGNE-RHONE-ALPES;9;84
"{""type"":""Polygon"",""coordinates"":[[[4.547261,45.580157],[4.599493,45.671005],[4.72881,45.691098],[4.768809,45.65018],[4.820581,45.695579],[4.761212,45.770688],[4.657254,45.791195],[4.617526,45.75615],[4.524796,45.758937],[4.449513,45.836033],[4.390601,45.837476],[4.365516,45.698519],[4.467814,45.585752],[4.547261,45.580157]]]}";69010;69;RHONE;AUVERGNE-RHONE-ALPES;10;84
"{""type"":""Polygon"",""coordinates"":[[[4.756936,45.455707],[4.871814,45.527636],[4.808442,45.57235],[5.002822,45.62247],[5.054025,45.660055],[4.959681,45.680107],[4.808657,45.635937],[4.768809,45.65018],[4.72881,45.691098],[4.599493,45.671005],[4.547261,45.580157],[4.614858,45.575477],[4.681929,45.479806],[4.756936,45.455707]]]}";69011;69;RHONE;AUVERGNE-RHONE-ALPES;11;84
"{""type"":""Polygon"",""coordinates"":[[[4.761212,45.770688],[4.820581,45.695579],[4.768809,45.65018],[4.808657,45.635937],[4.840546,45.708054],[4.792456,45.773294],[4.761212,45.770688]]]}";69012;69;RHONE;AUVERGNE-RHONE-ALPES;12;84
"{""type"":""Polygon"",""coordinates"":[[[5.101067,45.813378],[4.970375,45.807385],[4.928923,45.723916],[4.959681,45.680107],[5.054025,45.660055],[5.089164,45.677199],[5.153997,45.699724],[5.094527,45.739453],[5.101067,45.813378]]]}";69013;69;RHONE;AUVERGNE-RHONE-ALPES;13;84
"{""type"":""Polygon"",""coordinates"":[[[6.172705,47.397778],[6.139786,47.419294],[6.082712,47.533734],[6.262502,47.661143],[6.267979,47.706997],[6.19415,47.729043],[6.18316,47.784831],[6.124963,47.799297],[6.147646,47.858857],[6.087329,47.899874],[6.063243,47.973104],[6.109235,48.012469],[5.947534,47.97971],[5.884726,47.926047],[5.82186,47.869111],[5.761192,47.859343],[5.676612,47.779158],[5.688783,47.684778],[5.596814,47.671647],[5.406486,47.673623],[5.374079,47.604542],[5.478564,47.605386],[5.49664,47.54713],[5.44746,47.4962],[5.451393,47.383973],[5.518539,47.304187],[5.601314,47.260206],[5.698726,47.265006],[5.735196,47.26344],[5.926441,47.327073],[6.023555,47.33235],[6.119817,47.395498],[6.172705,47.397778]]]}";70001;70;HAUTE-SAONE;BOURGOGNE-FRANCHE-COMTE;1;27
"{""type"":""Polygon"",""coordinates"":[[[6.807005,47.562801],[6.798335,47.643999],[6.757638,47.747878],[6.823539,47.813054],[6.784952,47.849573],[6.645203,47.904085],[6.601244,47.944379],[6.478262,47.885442],[6.431921,47.94381],[6.364993,47.962572],[6.277334,47.953809],[6.161247,47.958296],[6.109235,48.012469],[6.063243,47.973104],[6.087329,47.899874],[6.147646,47.858857],[6.124963,47.799297],[6.18316,47.784831],[6.19415,47.729043],[6.267979,47.706997],[6.262502,47.661143],[6.082712,47.533734],[6.139786,47.419294],[6.172705,47.397778],[6.250552,47.424665],[6.334475,47.505999],[6.411148,47.521897],[6.573512,47.495494],[6.670176,47.557899],[6.807005,47.562801]]]}";70002;70;HAUTE-SAONE;BOURGOGNE-FRANCHE-COMTE;2;27
"{""type"":""Polygon"",""coordinates"":[[[4.427039,46.30283],[4.504001,46.267139],[4.586511,46.268694],[4.638725,46.301423],[4.70748,46.284705],[4.780213,46.176677],[4.888208,46.402982],[4.91453,46.480113],[4.860336,46.519675],[4.702296,46.585444],[4.617175,46.608652],[4.570221,46.605478],[4.532289,46.520173],[4.541384,46.455197],[4.448596,46.3764],[4.377524,46.350118],[4.427039,46.30283]]]}";71001;71;SAONE-ET-LOIRE;BOURGOGNE-FRANCHE-COMTE;1;27
"{""type"":""Polygon"",""coordinates"":[[[5.577221,45.242897],[5.699648,45.160452],[5.742797,45.165725],[5.714042,45.20175],[5.639765,45.2546],[5.577221,45.242897]]]}";38003;38;ISERE;AUVERGNE-RHONE-ALPES;3;84
"{""type"":""Polygon"",""coordinates"":[[[6.164157,49.09776],[6.209461,49.170016],[6.185822,49.256587],[6.030761,49.233082],[6.009565,49.221792],[6.010886,49.153679],[6.108275,49.133954],[6.164157,49.09776]]]}";57001;57;MOSELLE;ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;1;44
"{""type"":""Polygon"",""coordinates"":[[[3.062516,50.6379],[3.065825,50.719403],[3.058745,50.780708],[2.937172,50.730056],[2.952254,50.674195],[3.041009,50.636206],[3.062516,50.6379]]]}";59004;59;NORD;NORD-PAS-DE-CALAIS-PICARDIE;4;32
"{""type"":""Polygon"",""coordinates"":[[[2.240201,51.038579],[2.320638,50.999675],[2.449612,50.986451],[2.395873,51.051003],[2.240201,51.038579]]]}";59013;59;NORD;NORD-PAS-DE-CALAIS-PICARDIE;13;32
"{""type"":""Polygon"",""coordinates"":[[[2.395873,51.051003],[2.449612,50.986451],[2.320638,50.999675],[2.240201,51.038579],[2.067712,51.006505],[2.121341,50.978952],[2.202647,50.842941],[2.211363,50.819535],[2.31261,50.787206],[2.331741,50.839519],[2.423621,50.863438],[2.475645,50.832473],[2.604717,50.906352],[2.63009,50.945809],[2.578288,51.00002],[2.546031,51.089397],[2.395873,51.051003]]]}";59014;59;NORD;NORD-PAS-DE-CALAIS-PICARDIE;14;32
"{""type"":""Polygon"",""coordinates"":[[[3.089228,45.767817],[3.226542,45.757379],[3.211405,45.815932],[3.155236,45.849693],[3.009971,45.836309],[3.066972,45.820883],[3.089228,45.767817]]]}";63001;63;PUY-DE-DOME;AUVERGNE-RHONE-ALPES;1;84
"{""type"":""Polygon"",""coordinates"":[[[2.93016,42.653534],[2.983769,42.678298],[2.953208,42.739977],[2.874276,42.705405],[2.795727,42.661049],[2.89269,42.629561],[2.93016,42.653534]]]}";66001;66;PYRENEES-ORIENTALES;LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;1;76
"{""type"":""Polygon"",""coordinates"":[[[7.688052,48.598132],[7.730607,48.558067],[7.788181,48.590924],[7.688052,48.598132]]]}";67001;67;BAS-RHIN;ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;1;44
"{""type"":""Polygon"",""coordinates"":[[[7.320192,47.667785],[7.42184,47.711471],[7.444726,47.763059],[7.29635,47.755235],[7.206193,47.734419],[7.21277,47.694964],[7.320192,47.667785]]]}";68005;68;HAUT-RHIN;ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;5;44
"{""type"":""Polygon"",""coordinates"":[[[4.856179,45.729488],[4.840546,45.708054],[4.808657,45.635937],[4.959681,45.680107],[4.928923,45.723916],[4.88699,45.72595],[4.856179,45.729488]]]}";69014;69;RHONE;AUVERGNE-RHONE-ALPES;14;84
"{""type"":""Polygon"",""coordinates"":[[[2.327115,48.883484],[2.334965,48.901384],[2.319884,48.900459],[2.300454,48.892691],[2.315989,48.881454],[2.327115,48.883484]]]}";75003;75;PARIS;ILE-DE-FRANCE;3;11
"{""type"":""Polygon"",""coordinates"":[[[7.296238,43.758706],[7.246931,43.713236],[7.320853,43.72345],[7.296238,43.758706]]]}";6003;6;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;3;93
"{""type"":""Polygon"",""coordinates"":[[[1.442838,43.651298],[1.299539,43.681966],[1.236545,43.650308],[1.351882,43.604464],[1.457131,43.604972],[1.442838,43.651298]]]}";31001;31;HAUTE-GARONNE;LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;1;76
"{""type"":""Polygon"",""coordinates"":[[[-0.638336,44.860667],[-0.610794,44.835177],[-0.54141,44.869139],[-0.547736,44.916667],[-0.638336,44.860667]]]}";33001;33;GIRONDE;AQUITAINE-LIMOUSIN-POITOU-CHARENTES;1;75
"{""type"":""Polygon"",""coordinates"":[[[6.212636,48.673099],[6.295915,48.7084],[6.428048,48.734483],[6.453603,48.765894],[6.355453,48.792044],[6.172204,48.768788],[6.136896,48.700636],[6.212636,48.673099]]]}";54001;54;MEURTHE-ET-MOSELLE;ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;1;44
"{""type"":""Polygon"",""coordinates"":[[[2.996389,50.618098],[3.086716,50.588612],[3.070672,50.632308],[3.062516,50.6379],[3.041009,50.636206],[2.996389,50.618098]]]}";59001;59;NORD;NORD-PAS-DE-CALAIS-PICARDIE;1;32
"{""type"":""Polygon"",""coordinates"":[[[3.231809,50.263783],[3.369372,50.224656],[3.556183,50.299388],[3.433832,50.378807],[3.432626,50.379044],[3.361723,50.398215],[3.347546,50.405527],[3.342263,50.347349],[3.233927,50.312847],[3.231809,50.263783]]]}";59019;59;NORD;NORD-PAS-DE-CALAIS-PICARDIE;19;32
"{""type"":""Polygon"",""coordinates"":[[[2.911246,50.489351],[2.78952,50.406151],[2.85122,50.380548],[2.92414,50.410239],[2.911246,50.489351]]]}";62003;62;PAS-DE-CALAIS;NORD-PAS-DE-CALAIS-PICARDIE;3;32
"{""type"":""Polygon"",""coordinates"":[[[2.911246,50.489351],[2.92414,50.410239],[2.85122,50.380548],[2.993935,50.381768],[3.081786,50.443728],[3.008344,50.492766],[2.910143,50.499834],[2.911246,50.489351]]]}";62011;62;PAS-DE-CALAIS;NORD-PAS-DE-CALAIS-PICARDIE;11;32
"{""type"":""Polygon"",""coordinates"":[[[4.792456,45.773294],[4.840546,45.708054],[4.856179,45.729488],[4.830314,45.746556],[4.794592,45.776034],[4.792456,45.773294]]]}";69001;69;RHONE;AUVERGNE-RHONE-ALPES;1;84
"{""type"":""Polygon"",""coordinates"":[[[4.830314,45.746556],[4.856179,45.729488],[4.88699,45.72595],[4.839949,45.763558],[4.830314,45.746556]]]}";69003;69;RHONE;AUVERGNE-RHONE-ALPES;3;84
"{""type"":""Polygon"",""coordinates"":[[[3.629424,46.749459],[3.734557,46.60378],[3.755776,46.536151],[3.965148,46.477997],[3.983719,46.317985],[3.899534,46.275914],[3.890132,46.214491],[4.027488,46.169593],[4.103832,46.198442],[4.282432,46.156816],[4.38808,46.219789],[4.427039,46.30283],[4.377524,46.350118],[4.448596,46.3764],[4.541384,46.455197],[4.532289,46.520173],[4.570221,46.605478],[4.617175,46.608652],[4.561855,46.690969],[4.440317,46.69572],[4.37767,46.621725],[4.311115,46.687336],[4.228437,46.699544],[4.139974,46.729102],[4.112673,46.68457],[3.90654,46.64416],[3.826552,46.703826],[3.738633,46.75196],[3.629424,46.749459]]]}";71002;71;SAONE-ET-LOIRE;BOURGOGNE-FRANCHE-COMTE;2;27
